id;tit;u1;sty;cou;lan;btr
97032;Ludwig Radio - Best of Classic Country Hits;http://listen.radionomy.com/bestclassiccountryhits-ludwigradiocom.m3u;country,bluegrass,honky tonk;United States of America;English;128
97033;Ludwig Radio - Best of Classic RnB Hits;http://listen.radionomy.com/bestclassicrnbhits-ludwigradiocom.m3u;rnb,soul,motown;United States of America;English;128
93258;Ludwig Radio - Best of Classical;http://listen.radionomy.com/bestofclassical-ludwigradiocom.m3u;baroque,classical;United States of America;English;128
97031;Ludwig Radio - Best of Jazz;http://listen.radionomy.com/bestofjazz-ludwigradiocom.m3u;jazz,classic jazz,jazz rock,latin jazz;United States of America;English;128
97029;Ludwig Radio - Best of the 70s;http://listen.radionomy.com/bestofthe70s-ludwigradiocom.m3u;1970s,70s;United States of America;English;128
97030;Ludwig Radio - Best of the 80s;http://listen.radionomy.com/bestofthe80s-ludwigradiocom.m3u;1980s,80s;United States of America;English;128
97028;Ludwig Radio - Best of the Oldies;http://listen.radionomy.com/bestoftheoldies-ludwigradiocom.m3u;oldies,60s,70s,80s;United States of America;English;128
94113;Lugna Favoriter;http://fm03-icecast.mtg-r.net/fm03_mp3?platform=web;ballads;Sweden;Swedish;128
92800;Luminous Radio;http://192.111.140.6:8546/stream;Christian,malayalam,Catholic,Luminous Radio;India;Malayalam;128
90043;Lutheran Public Radio - Collinsville, IL;http://lpr.streamguys1.com/lpr-aac;Classical,Sacred,Lutheran,Christian;United States of America;English;128
93610;Luxfunk Radio;http://37.221.209.146:5000/luxfunkradio.mp3;black,hiphop;Hungary;Hungarian;192
93599;Luxfunk Radio - Luxfunk Blackmix;http://37.221.209.146:5000/luxfunkblackmix.mp3;black,hiphop;Hungary;Hungarian;192
93609;Luxfunk Radio - Luxfunk Dance;http://37.221.209.146:5000/luxfunkdance.mp3;black,hiphop;Hungary;Hungarian;192
87703;LuxuriaMusic;http://media.luxuriamusic.com/files/streams/Mp3/winamp.pls;lounge,easy listening,neo-exotica,instrumental,eclectic;United States of America;English;128
86673;Lviv Wave Radio;http://onair.lviv.fm:8000/lviv.fm.m3u;lviv,львівська хвиля;Ukraine;English, Ukrainian;128
82715;LX Classics;http://www.lxclassics.com/playlist/LXClassics.m3u;;Netherlands;Dutch;192
45477;Lyon 1ère;http://statslive.infomaniak.ch/playlist/lyon1ere/lyon1ere-high.mp3/playlist.m3u;;France;French;0
89931;M-1;http://www.radijas.fm/media/_catalog/www.radijas.fm-radijo-stotis-m-1.pls;M-1 Radijas,M-1 Trasnliacija,M-1 Gyvai,M-1 Online,M-1 Radio,M-1 Lithuania,106.8 FM,M-1 FM,M-1 Vilnius,M-1 Lietuva,M-1;Lithuania;Lithuanian;120
89934;M-1 Plius;http://www.radijas.fm/media/_catalog/www.radijas.fm-radijo-stotis-m-1-plius.pls;M-1 Plus Lithuania,M-1 Plus Lietuva,Pliusas,M-1 Plus,M-1 Plius;Lithuania;Lithuanian;120
93555;M100;http://94.23.65.199/m100-64;roma,70s,80s;Italy;Italian;96
45479;M2 80;http://www.m2radio.fr/pls/m280_winamp.m3u;80s;France;French;128
45481;M2 90;http://www.m2radio.fr/pls/m290_winamp.m3u;90s;France;French;128
45482;M2 Caliente;http://www.m2radio.fr/pls/m2caliente_winamp.m3u;latino;France;French;128
45480;M2 Chillout;http://www.m2radio.fr/pls/m2chillout_winamp.m3u;lounge,chillout;France;French;128
86328;M2 Classic;http://www.m2radio.fr/pls/m2classic_winamp.m3u;classical;France;French;128
45484;M2 Club;http://www.m2radio.fr/pls/m2club_winamp.m3u;electro,club;France;French;128
45487;M2 Funk;http://www.m2radio.fr/pls/m2funk_winamp.m3u;funk;France;French;128
50718;M2 Hip-Hop;http://www.m2radio.fr/pls/m2hip-hop_winamp.m3u;rap,hiphop;France;French;128
45478;M2 Hit;http://www.m2radio.fr/pls/m2radio.m3u;hits;France;;128
86329;M2 Jazz;http://www.m2radio.fr/pls/m2jazz_winamp.m3u;jazz;France;French;128
45483;M2 Love;http://www.m2radio.fr/pls/m2love_winamp.m3u;love;France;French;128
45485;M2 Rock;http://www.m2radio.fr/pls/m2rock_winamp.m3u;rock;France;French;128
45486;M2 Sunshine;http://www.m2radio.fr/pls/m2sunshine.m3u;reggae;France;French;128
62855;m2o;http://radiom2o-lh.akamaihd.net/i/RadioM2o_Live_1@42518/master.m3u8;m3u8,l'espresso,pop,dance,house,techno;Italy;Italian;0
90816;M80 Radio;http://provisioning.streamtheworld.com/pls/M80RADIO.pls;90s,80s,70s;Spain;Spanish;128
90293;Maasland Radio;http://panel.beheerstream.com:2199/tunein/maaslandradio.pls;Limburg;Netherlands;Dutch;192
91398;Mac Slon's Irish Pub Radio;"http://stream.coldserver.de:12300/;";celtic,irish music;Germany;German;128
91036;Mac's Music City Roadhouse;http://206.190.136.140:5022/listen.pls?sid=1;Southern Rock,Honky Tonk,Blues;United States of America;English;96
44969;MacJingle Classic Hits;"http://host6.cartwall.at:7210/;stream.nsv";;Austria;;128
44970;MacJingle Heartbeat;"http://host6.cartwall.at:7200/;stream.nsv";;Austria;;160
44971;MacJingle Today's Best;"http://fc.macjingle.at:8000/;stream.nsv";;Austria;;128
44972;MacJingle X-Mas;"http://fc.macjingle.at:8020/;stream.nsv";;Austria;;128
83980;Mademusic.pl;http://s1.slotex.pl:7428/;;Poland;Polish;128
93277;MadmoiZelle.com;https://www.radioking.com/api/radio/madmoizelle.m3u;;France;French;128
95633;Magic 102.7 Hamilton (AAC);http://icy3.abacast.com/interislandcom-wmjfmaac-64;hamilton,classic hits;Bermuda;English;64
95634;Magic 102.7 Hamilton (MP3);http://icy3.abacast.com/interislandcom-wmjfmmp3-64;hamilton,classic hits;Bermuda;English;64
95778;Magic 103.3 - St. Georges;"http://192.99.13.189:9748/;";st. georges,caribbean music,reggae,soca,urban;Grenada;English;192
97451;Magic 105.4;http://www.surfmusic.de/m3u/magic-105-4-fm,10170.m3u;;England;;112
97475;Magic 70s Florida;http://airspectrum.cdnstream1.com:8012/1605_192.m3u;1970s,70s;United States of America;English;192
97473;Magic 80s Florida;http://airspectrum.cdnstream1.com:8018/1606_192.m3u;1980s,80s;United States of America;English;192
95673;Magic 96.5 - Oranjestad;"http://158.69.114.190:8072/;";oranjestad,latin music,top 40,pop;Aruba;Papiamento;128
58476;Magic FM;http://yayin1.yayindakiler.com:3032/;;Turkey;Turkish;32
97474;Magic Oldies Florida;http://airspectrum.cdnstream1.com:8024/1302_192.m3u;oldies,motown,soul;United States of America;English;192
87328;MAGIC Top100;http://stream1.laut.fm/magic-top100;;Germany;German;0
45488;Magic-Radio;"http://mp3.magic-radio.net/;";Oldies,70s,90s,80s;France;;192
96869;Magic-Radio;"http://aac.magic-radio.net/;";Oldies,Oldies,70s,90s,80s;France;;64
62796;MagicFM;http://www.magicfm.ro/listen.pls;muzica inimii tale,romania,Pop;Romania;Romanian;48
96102;Magik9 100.9  Port-au-Prince;http://radiomagik9.primcast.com:7500/stream/1/;african music,haitian music;Haiti;Kreyol;56
88336;Magnum La Radio;http://str0.creacast.com/magnum;;France;French;128
97175;Magyar Evangéliumi Rádió;http://94.199.52.150:8520/elo;religion,christian;Hungary;Hungarian;128
44234;Magyar Katolikus Rádió;http://katolikusradio.hu:9000/live_hi.mp3;catholic,religion;Hungary;Hungarian;128
93881;MagyarZeneFM;"http://158.69.180.201:9348/;";MagyarZeneFM,dance,pop;Hungary;Hungarian;192
86711;Main FM 94.9 Castlemaine, QLD;http://s3.viastreaming.net:7050/listen.pls;castlemaine,community radio;Australia;English;48
46725;Main Kinzig Welle;"http://server8.blitz-stream.de:9900/;listen.pls";Rock;Germany;German;192
96509;Maine Internet Radio - Alt Vault;http://s2.stationplaylist.com:9150/altvault;alternative music,alternative rock;United States of America;English;96
96511;Maine Internet Radio - Coastal Cafe;http://s2.stationplaylist.com:9150/coastalcafe;adult contemporary;United States of America;English;96
96505;Maine Internet Radio - Mainely 80s;http://s2.stationplaylist.com:9150/listen.mp3;1980s,80s;United States of America;English;96
96510;Maine Internet Radio - Rock n Country;http://s2.stationplaylist.com:9150/comedy;country,country rock;United States of America;English;96
96508;Maine Internet Radio - The Jet;http://s2.stationplaylist.com:9150/thejet;70s pop,80s pop,90s pop,00s pop;United States of America;English;96
96507;Maine Internet Radio - The Rebel;http://s2.stationplaylist.com:9150/rebel.mp3;80s rock,90s rock,00s rock;United States of America;English;96
96512;Maine Internet Radio - Wreaths Across America;http://s2.stationplaylist.com:9150/toddler.mp3;music,news,weather,entertainment;United States of America;English;96
93972;MainesMixx -  Your Home for the 80s;"http://158.69.114.190:8006/;";1980s,80s;United States of America;English;320
88012;Mais Kizomba;http://109.71.41.6:8123/stream;portuguese,african,zouk,kizomba;Portugal;Portuguese;128
87927;Mais Oeste Rádio;"http://centova.radios.pt:8515/;listen.pls";news,adult contemporary,top 40;Portugal;Portuguese;128
88267;Maisnova FM;http://maisnova.link:8088/Maisnova/MNCaxias/playlist.m3u8;commercial,pop,caxias do sul;Brazil;Portuguese;0
91597;Majesty Radio;http://primary.moodyradiostream.org/majesty.mp3;Moody,Praise,Classical,Instrumental,Christian;United States of America;English;64
93548;Malamute Radio;http://streamplus50.leonex.de:11956/;;Germany;German;128
96962;Malena;http://vivo.radioam750.com.ar/vivofm.mp3;tango;Argentina;Spanish;32
69315;Mallorca Sunshine Radio;http://stream.inselradio.com/high.sunshine.mp3;;Spain;English;128
58563;MAMAS FM POP RADYOSU;http://www.mamasfm.com:4500/;;Turkey;Turkish;128
96268;Mandarin Station 98.3 FM;"http://158.69.119.235:8016/;";Mandarin;Indonesia;;48
95279;Mandozine Radio;http://149.56.240.65:20016/stream;acustica,bluegrass,folk,americana;Canada;English;128
90876;Manque;http://espora.org:8000/radiomanque.ogg;;Chile;Spanish;48
74859;Mantra (Ukraine) - 192kb/s;http://air.radiolla.com/mantra192k;ethnic,spiritual;Ukraine;English, Ukrainian;192
97162;Mantra Radio;http://mantraradio.eu/players/winamp.pls;hare krishna,spiritual,rama,mantra;Lithuania;Hindi;128
92129;Manx Radio AM;http://tx.sharp-stream.com/http_live.php?i=manxradioam.aac;;Isle of Man;English, Manx;128
92128;Manx Radio FM;http://tx.sharp-stream.com/http_live.php?i=manxradiofm.aac;;Isle of Man;English, Manx;128
88438;Maranatha 77;http://www.wanastream.com/RadioMaranatha/winamp.m3u;christian;France;French;128
92779;Marcus Radio.ca Toronto, ON;http://74.15.193.62:8000/listen;ambient,electronica,jazz;Canada;English;128
87793;María;http://dreamsiteradiocp4.com:8024/;christian,catholic;Chile;Spanish;48
95856;María Argentina;http://dreamsiteradiocp.com:8004/;Catholic,News,Music;Argentina;Spanish;32
93585;Mária Rádió;http://honlap.mariaradio.hu:8000/mr;catholic,religion;Hungary;Hungarian;96
93903;Mária Rádió Erdély;http://stream.mariaradio.ro:8000/MRE.m3u;minority,catholic,religion;Romania;Hungarian;128
93904;Mária Rádió Felvidék;http://mariaradio.hu:8000/mr_felvidek_studio;minority,catholic,religion;Slovakia;Hungarian;32
93905;Mária Rádió Szerbia;"http://dreamsiteradiocp.com:8014/;";minority,catholic,religion;Serbia;Hungarian;32
93357;Mariskalrock;"http://radioserver9.profesionalhosting.com:8216/;stream";heavy metal;Spain;Spanish;112
64144;Marmara FM;http://marmarafm.canliyayinda.com:8008;;Turkey;Turkish;160
93437;Maroc Music.net El Jadida;http://streaming.radionomy.com/MarocMusic?.mp3;moroccan music;Morocco;French;128
86718;Martini in the Morning;http://hemnos.cdnstream.com:80/1460_128;jazz,crooner,lounge,ambient,easy listening,great american songbook;United States of America;English;128
85671;Martinique 1ère;http://radios.la1ere.fr/martinique;outre-mer;France;;128
96377;Mas 99.7 - Willemstad;"http://173.245.78.146:8004/;";willemstad,adult contemporary;Netherlands Antilles;Papiamento;128
89453;MASCHINENGEIST.ORG Radio;http://i.20hz.biz:8000/maschinengeist.org.192.mp3;Electronic,Dream,Space,Drone,Experimental,Downtempo,Ambient;;English;192
85717;Mashup Radio;http://stream06.iloveradio.de/iloveradio5.mp3;;Germany;German;128
93043;Mason Dixon Generation 80's;http://masondixonradio.com/80s.pls;1980s,80s;United States of America;English;128
96625;Matariki FM 99.9 Matavera;"http://amber.streamguys.com:4070/;";matavera,website down - twitter page only,pop,pacific island music;Cook Islands;English;120
94368;Maurice Radio Libre;http://www.caa-mauriceradiolibre.fr/mrl/flashplayer/listen.pls;Rock,Talk Show;France;French;192
94392;Mausi`s Musik Palast;http://84.200.223.147:10100;;Germany;German;128
29965;MAX FM 100.2;http://stream2.proradio.gr:8004/maxfm;;Greece;Greek;64
58569;Max Fm 95.8 Maximum Music;http://live2.radyotvonline.com:8025/;;Turkey;English;128
93824;Max Radio Classic;http://onair11.xdevel.com:8178/listen.pls;pop;Italy;Italian;64
93823;Max Radio Energy;http://onair15.xdevel.com:8982/listen.pls;dance;Italy;Italian;64
45490;Maxi 80;http://www.maxi80.com/ecoute/maxi80.m3u;;France;French;128
45491;Maxi France;http://www.maxi-france.fr/stream128.m3u;hits,pop,90s,80s,chansons françaises;France;French;128
92401;Maxi Rádió;http://37.221.209.189:9560;;Hungary;Hungarian;192
67585;Maxima FM;http://19093.live.streamtheworld.com/MAXIMAFM.mp3;;Spain;Spanish;128
26101;Maximum;http://icecast.radiomaximum.cdnvideo.ru/maximum.mp3;;Russia;Russian;96
88522;MAXXI RMC;http://2stream.dyndns.org:8000/maxxi;outre-mer;France;French;64
45493;Maxxima;http://www.maxxima.org/v4/radio/maxx_win.m3u;;Switzerland;;192
85679;Mayotte 1ère;http://radios.la1ere.fr/mayotte;outre-mer;France;;128
88361;Mayouri Campus;http://live.radio-campus.org:8000/mayouricampus.mp3;outre-mer;France;;128
93582;Mazda Zoom-Zoom Radio;http://162.13.25.174/0tw3swmqwbwtv;top 40,hits;Italy;Italian;0
90454;Mazmur FM;http://u.klikhost.com:7118/listen.pls;Christian,Indonesian;Indonesia;Indonesian;48
92324;MCR.LIVE;https://stream.radio.co/s7ee52dd88/listen;new music,rock,local music,local,northern quarter,manchester,alternative,indie;United Kingdom;English;128
89608;McRadio;"http://198.105.216.204:8022/;";Anime;Dominican Republic;Spanish;96
91210;md-eksperiment radio;http://radio.cultureevolution.org/;eclectic,experimental;Ukraine;;256
45178;MDR 1 Radio Sachsen;http://mdr-284280-0.cast.mdr.de/mdr/284280/0/mp3/high/stream.mp3;;Germany;German;128
45179;MDR 1 Radio Sachsen-Anhalt;http://avw.mdr.de/streams/284290-0_mp3_high.m3u;;Germany;German;128
85271;MDR 1 Radio Thüringen;http://avw.mdr.de/streams/284300-0_mp3_high.m3u;;Germany;German;128
45210;MDR Aktuell;http://avw.mdr.de/streams/284340-0_mp3_high.m3u;news,information;Germany;German;128
97665;MDR AKTUELL (56 kbit/s);http://mdr-284340-0.cast.mdr.de/mdr/284340/0/mp3/low/stream.mp3;Rundfunk,Mitteldeutscher Rundfunk,aktuell,MDR;Germany;Germany;56
45211;MDR Figaro;http://avw.mdr.de/livestreams/mdr_figaro_live_128.m3u;culture,classic;Germany;German;0
85865;MDR Figaro - Classic in Concert;http://mdr-284311-0.cast.mdr.de/mdr/284311/0/mp3/high/stream.mp3;live concert,classic,classical;Germany;German;128
85864;MDR Figaro - Folk in Concert;http://mdr-284311-1.cast.mdr.de/mdr/284311/1/mp3/high/stream.mp3;live concert,folk;Germany;German;128
85727;MDR Figaro Figarino;http://avw.mdr.de/livestreams/mdr_figaro_figarino_128.m3u;kids,drama,children;Germany;German;128
85726;MDR Figaro Folk;http://avw.mdr.de/livestreams/mdr_figaro_folk_128.m3u;folk;Germany;German;0
87864;MDR JUMP;http://mdr-284320-0.cast.mdr.de/mdr/284320/0/mp3/high/stream.mp3;;Germany;German;128
97676;MDR JUMP - In The Mix Channel (56 kbit/s);http://mdr-284321-2.cast.mdr.de/mdr/284321/2/mp3/low/stream.mp3;Channel,mix,rundfunk,mitteldeutscher rundfunk,Jump,mdr;Germany;Germany;56
97673;MDR JUMP - Live Channel (56 kbit/s);http://mdr-284320-0.cast.mdr.de/mdr/284320/0/mp3/low/stream.mp3;Channel,Live,Jump,rundfunk,mitteldeutscher rundfunk,mdr;Germany;Germany;56
97675;MDR JUMP - Rock Channel (56 kbit/s);http://mdr-284321-1.cast.mdr.de/mdr/284321/1/mp3/low/stream.mp3;rundfunk,mitteldeutscher rundfunk,Channel,Rock,Jump,mdr;Germany;Germany;56
97674;MDR JUMP - Trend Channel (56 kbit/s);http://mdr-284321-0.cast.mdr.de/mdr/284321/0/mp3/low/stream.mp3;Channel,Trend,Jump,rundfunk,mitteldeutscher rundfunk,mdr;Germany;Germany;56
87221;MDR JUMP In The Mix Channel;http://c22033-l.i.core.cdn.streamfarm.net/22033mdr/live/3087mdr_jump/ch_inthemix_128.mp3;club,mixed;Germany;German;0
77745;MDR JUMP Live Channel;http://c22033-l.i.core.cdn.streamfarm.net/22004mdrjump/live/3087mdr_jump/live_de_128.mp3;infotainment,pop;Germany;German;0
27149;MDR JUMP Rock Channel;http://www.jumpradio.de/static/webchannel/jump_rock_channel_128.m3u;Rock;Germany;German;0
87222;MDR JUMP Trend Channel;http://c22033-l.i.core.cdn.streamfarm.net/22033mdr/live/3087mdr_jump/ch_trend_128.mp3;trendy;Germany;German;0
14;MDR Klassik;http://mdr-284350-0.cast.mdr.de/mdr/284350/0/mp3/high/stream.mp3;classical;Germany;German;128
97677;MDR KLASSIK (56 kbit/s);http://mdr-284350-0.cast.mdr.de/mdr/284350/0/mp3/low/stream.mp3;rundfunk,mitteldeutscher rundfunk,klassik,mdr;Germany;Germany;56
85728;MDR Kultur;http://mdr-284310-0.cast.mdr.de/mdr/284310/0/mp3/high/stream.mp3;classical,classic;Germany;German;128
97669;MDR KULTUR (56 kbit/s);http://mdr-284310-0.cast.mdr.de/mdr/284310/0/mp3/low/stream.mp3;Rundfunk,mitteldeutscher rundfunk,kultur,mdr;Germany;Germany;56
97672;MDR KULTUR - Folk im Konzert (56 kbit/s);http://mdr-284311-1.cast.mdr.de/mdr/284311/1/mp3/low/stream.mp3;konzert,Folk,Rundfunk,mitteldeutscher rundfunk,mdr;Germany;Germany;56
97670;MDR KULTUR - Klassik im Konzert (56 kbit/s);http://mdr-284311-0.cast.mdr.de/mdr/284311/0/mp3/low/stream.mp3;rundfunk,mitteldeutscher rundfunk,Konzert,klassik,kultur,mdr;Germany;Germany;56
97671;MDR KULTUR FIGARINO (56 kbit/s);http://mdr-284311-2.cast.mdr.de/mdr/284311/2/mp3/low/stream.mp3;Rundfunk,Mitteldeutscher Rundfunk,Figarino,kultur,mdr;Germany;Germany;56
97661;MDR SACHSEN - Das Sachsenradio (56 kbit/s);http://mdr-284280-0.cast.mdr.de/mdr/284280/0/mp3/low/stream.mp3;Rundfunk,Mitteldeutscher Rundfunk,MDR;Germany;Germany;56
97662;MDR SACHSEN - Sorbisches Programm (56 kbit/s);http://mdr-990100-0.cast.mdr.de/mdr/990100/0/mp3/low/stream.mp3;Sachsen,Rundfunk,Mitteldeutscher Rundfunk,MDR;Germany;Germany;56
97663;MDR SACHSEN-ANHALT (56 kbit/s);http://mdr-284290-0.cast.mdr.de/mdr/284290/0/mp3/low/stream.mp3;Anhalt,Sachsen,Rundfunkt,Mitteldeutscher Rundfunk,MDR;Germany;Germany;56
97666;MDR SCHLAGERWELT Sachsen (56 kbit/s);http://mdr-990801-0.cast.mdr.de/mdr/990801/0/mp3/low/stream.mp3;rundfunk,mitteldeutscher rundfunk,Welt,Schalger,MDR;Germany;Germany;56
97667;MDR SCHLAGERWELT Sachsen-Anhalt (56 kbit/s);http://mdr-990701-0.cast.mdr.de/mdr/990701/0/mp3/low/stream.mp3;sachsen,anhalt,Welt,schlager,mitteldeutscher rundfunk,rundfunk,mdr;Germany;Germany;56
89562;MDR Schlagerwelt SN;http://avw.mdr.de/livestreams/mdrschlagerwelt/mdrschlagerwelt_sachsen_56_aac.m3u;schlager;Germany;German;56
97668;MDR SCHLAGERWELT Thüringen (56 kbit/s);http://mdr-990601-0.cast.mdr.de/mdr/990601/0/mp3/low/stream.mp3;thüringen,Welt,Schlager,mitteldeutscher rundfunk,MDR;Germany;Germany;56
45181;MDR SPUTNIK;http://www.sputnik.de/m3u/live.hi.m3u;pop;Germany;German;0
